total_usage,pca_pred
1,15.111489898989898
7,15.111489898989898
8,15.111489898989898
2,15.111489898989898
2,15.111489898989898
18,15.111489898989898
1,4.643015873015874
0,4.747374847374852
1,4.747374847374852
6,4.747374847374852
115.5,66.54666666666665
93,44.23833333333333
92,39.34166666666667
60.5,17.46479965998792
5,14.622156862745097
2,14.622156862745097
5,14.622156862745097
1,14.622156862745097
5,3.9140170940170975
2,3.9140170940170975
9,3.9140170940170975
7,3.9140170940170975
9,3.9140170940170975
1,22.71
1.5,138.47291666666666
11,9.135079365079367
20,9.135079365079367
13,138.47291666666666
50,12.47
11,24.346975245854985
5,17.46479965998792
13,24.346975245854985
8.5,17.46479965998792
9,24.346975245854985
28,24.346975245854985
44,24.346975245854985
30,24.346975245854985
7,19.85202614379085
6,22.708400627150628
4.5,22.708400627150628
4,22.708400627150628
13,19.85202614379085
18,111.34704140062836
11,22.708400627150628
24.5,22.708400627150628
26,22.708400627150628
1,22.708400627150628
15,17.46479965998792
33,24.346975245854985
26,24.346975245854985
20,17.46479965998792
11.5,17.46479965998792
21,17.46479965998792
26,24.346975245854985
12,24.346975245854985
2,17.46479965998792
10,17.46479965998792
0,17.46479965998792
1,24.346975245854985
4.5,22.708400627150628
27,39.295
7,22.181666666666665
24.5,22.708400627150628
0,0.48772149419209115
0,0.48772149419209115
0,0.48772149419209115
0,0.8738399031110141
0,0.8738399031110141
1,0.8738399031110141
0,0.5563636363636395
1,0.8147391875410573
0,0.8147391875410573
0,0.8147391875410573
1,2.5516905085260975
0,0.8147391875410573
0,0.5563636363636395
1,0.8738399031110141
0,1.1671673501936723
2,1.1671673501936723
2,1.1671673501936723
1,13.129166666666668
14,24.41567126213588
22.5,11.779450666445454
9,11.779450666445454
6.5,12.819166666666666
6,12.819166666666666
25.5,12.819166666666666
42.5,11.779450666445454
9,24.41567126213588
4.5,11.779450666445454
59,24.41567126213588
12.5,11.779450666445454
5,11.779450666445454
75,24.41567126213588
25.5,11.779450666445454
2,24.41567126213588
4,24.41567126213588
2,24.41567126213588
7,24.41567126213588
115,11.779450666445454
9,24.41567126213588
5,11.779450666445454
27,24.41567126213588
28,24.41567126213588
0,4.5600000000000005
0,2.1640988049260277
0,2.1640988049260277
4,22.014080526852588
3,11.779450666445454
3,22.014080526852588
1.5,8.967381877381888
1.5,8.967381877381888
5.5,8.967381877381888
30.5,8.967381877381888
5,22.014080526852588
2,29.015912698412695
8,22.014080526852588
34,22.014080526852588
10.5,8.967381877381888
43,22.014080526852588
28.5,8.967381877381888
5,8.967381877381888
1.5,8.967381877381888
1.5,8.967381877381888
2,3.1821428571428587
42,38.741904761904756
101,12.094047619047618
57.5,6.7285714285714295
9,12.094047619047618
20.5,11.315361905251613
7,24.773140533357253
6.5,20.923731947400427
26,85.36362755476746
5,20.923731947400427
2,85.36362755476746
26,85.36362755476746
12,59.49327837195485
27.5,15.032916666666669
33,59.49327837195485
23,15.032916666666669
19,59.49327837195485
21,59.49327837195485
5,15.032916666666669
30,59.49327837195485
19,15.032916666666669
54,692.8933333333333
14,24.773140533357253
8.5,14.048460497835498
4.5,14.048460497835498
14,27.6192595553741
8,14.048460497835498
15,14.048460497835498
12,27.6192595553741
9,27.6192595553741
0,1.3855583347321953e-14
0,1.3855583347321953e-14
0,1.7763568394002505e-15
0,1.6313924963924997
0,0.3323662448662546
0,0.3323662448662546
1,0.3323662448662546
1,0.3323662448662546
1,0.3323662448662546
3,2.773552138384789
1.5,2.5216110912844263
1,2.773552138384789
0,2.773552138384789
1,2.773552138384789
1,2.773552138384789
0,29.57994227994228
6,29.57994227994228
20.5,213.27999999999997
21,6.232857142857144
12,3.7623015873015886
3.5,3.4904792429792466
2,2.9520471922560083
8,2.9520471922560083
2.5,3.4904792429792466
0,3.4904792429792466
8.5,35.2092484392105
9,43.216665125409875
6,43.216665125409875
3,43.216665125409875
82,43.216665125409875
18.5,35.2092484392105
89,43.216665125409875
10,35.2092484392105
46,43.216665125409875
50,43.216665125409875
116,35.2092484392105
73,21.25297509115378
53,35.2092484392105
71,35.2092484392105
355,21.25297509115378
11,21.25297509115378
16,35.2092484392105
1,35.2092484392105
1,35.2092484392105
1,35.2092484392105
5.5,35.2092484392105
7.5,35.2092484392105
27,21.25297509115378
43,35.2092484392105
58,35.2092484392105
9.5,35.2092484392105
42,21.25297509115378
38,35.2092484392105
1.5,25.593642099356014
2.5,25.593642099356014
178.5,53.15244897959184
72,67.1878751658193
141,35.93890974683355
60,67.1878751658193
118,67.1878751658193
52.5,35.93890974683355
32,67.1878751658193
6.5,35.93890974683355
3.5,35.93890974683355
3,67.1878751658193
14,67.1878751658193
22.5,35.93890974683355
85.5,35.93890974683355
25,67.1878751658193
43,67.1878751658193
23.5,35.93890974683355
18,67.1878751658193
4,67.1878751658193
4.5,35.93890974683355
49,67.1878751658193
2.5,35.93890974683355
2,67.1878751658193
0.5,35.93890974683355
22,67.1878751658193
13.5,35.93890974683355
3.5,35.93890974683355
2,35.93890974683355
0,2.8454745254745273
0,2.1168221989214646
12,2.8454745254745273
8,2.8454745254745273
2.5,2.1168221989214646
12,9.827756184829177
0.5,2.1168221989214646
1.5,2.1168221989214646
0,2.1168221989214646
0,2.1168221989214646
2,9.827756184829177
11,9.827756184829177
1,2.842170943040401e-15
0,2.842170943040401e-15
2,2.842170943040401e-15
1,0.22136599468643964
0,0.22136599468643964
0,0.22136599468643964
1,0.22136599468643964
0,0.22136599468643964
1,10.19869738275774
2.5,10.19869738275774
2,10.19869738275774
1,13.594438873971026
25,13.594438873971026
21,13.594438873971026
0.5,10.19869738275774
17,10.19869738275774
5,13.594438873971026
1,10.19869738275774
2,13.594438873971026
2.5,10.19869738275774
37,13.594438873971026
4.5,10.19869738275774
2,13.333571428571428
1.5,13.35440476190476
10,13.594438873971026
7,12.003333333333332
15,10.192368122074006
3,10.192368122074006
11,15.189223743233029
8.5,10.192368122074006
1,8.7375
33,7.284999999999999
10,15.189223743233029
2,10.192368122074006
0,10.192368122074006
23.5,5.32
2.5,5.32
2.5,3.2690381105355493
0.5,3.2690381105355493
2,3.979059584206648
1.5,1.3014918414918444
2,3.979059584206648
0.5,1.3014918414918444
1,3.979059584206648
0.5,1.3014918414918444
21,0.3833333333333336
0,2.1640988049260277
1,11.075
1,1.2624458874458884
0,3.569280303030306
38.5,2.1640988049260277
1,8.140565417816068
2,8.140565417816068
0,2.1640988049260277
0.5,2.1640988049260277
0,8.140565417816068
0.5,2.1640988049260277
0,8.140565417816068
0,2.1640988049260277
0,8.140565417816068
0,2.1640988049260277
9.5,2.1640988049260277
2.5,2.1640988049260277
1,2.1640988049260277
7,8.140565417816068
0,8.140565417816068
1,2.1640988049260277
2,8.140565417816068
1,8.140565417816068
1,2.1640988049260277
5,16.156618800712838
10,8.01430863245381
71,16.156618800712838
20.5,8.01430863245381
52,16.156618800712838
5,16.156618800712838
3,8.01430863245381
18,8.01430863245381
13.5,8.01430863245381
4.5,8.01430863245381
16,64.32000000000001
47,64.32000000000001
0,8.01430863245381
0,0.4600000000000016
0,1.0658141036401502e-15
0,0.4600000000000016
0,0.4600000000000016
0,0.4600000000000016
0,0.4600000000000016
1.5,0.4600000000000016
1,0.4600000000000016
0.5,9.175828030479895
8.5,9.175828030479895
7,19.359927045008185
19,9.175828030479895
17,19.359927045008185
37,29.99
5.5,9.175828030479895
12,19.359927045008185
144,19.359927045008185
40.5,9.175828030479895
14,19.359927045008185
5,19.359927045008185
3.5,8.396429428414725
38,19.359927045008185
6,8.897857142857143
7,8.396429428414725
6.5,8.396429428414725
17,8.897857142857143
0,8.897857142857143
0,8.396429428414725
1,10.061718997757911
3.5,10.061718997757911
6,10.061718997757911
1.5,10.061718997757911
53.5,45.98330316742082
44,16.484451570101726
4,16.484451570101726
4,16.484451570101726
1,6.93091923217805
31,6.93091923217805
29,11.620267024262535
4,11.620267024262535
2.5,6.93091923217805
5,6.93091923217805
16,11.620267024262535
3,11.620267024262535
13,11.620267024262535
4,6.93091923217805
4,11.620267024262535
15,11.620267024262535
15,11.620267024262535
2.5,6.93091923217805
5.5,10.061718997757911
5,16.35027437015614
10,16.35027437015614
10,10.061718997757911
17.5,10.061718997757911
11,16.35027437015614
5,6.93091923217805
18,6.93091923217805
10,16.274763809032386
8,6.93091923217805
9,16.274763809032386
7.5,6.93091923217805
5,16.274763809032386
1.5,6.93091923217805
26,16.274763809032386
3,6.93091923217805
17,6.93091923217805
9.5,6.93091923217805
16,37.474999999999994
10.5,3.7623015873015886
1,6.93091923217805
26,3.855357142857143
4,3.855357142857143
5,3.855357142857143
123,42.01721577220381
107,40.144046651051525
16,40.144046651051525
99,42.01721577220381
66,40.144046651051525
200,42.01721577220381
52,40.144046651051525
15.5,40.144046651051525
16,42.01721577220381
32,42.01721577220381
25.5,40.144046651051525
29,42.01721577220381
4.5,40.144046651051525
18,42.01721577220381
7,42.01721577220381
17,42.01721577220381
4,40.144046651051525
48,42.01721577220381
9.5,40.144046651051525
11,42.01721577220381
20,42.01721577220381
16,40.144046651051525
21,42.01721577220381
18,42.01721577220381
10,40.144046651051525
20.5,40.144046651051525
15,42.01721577220381
5,40.144046651051525
11,40.144046651051525
20,42.01721577220381
103,42.01721577220381
3.5,40.144046651051525
5,40.144046651051525
10.5,40.144046651051525
14,42.01721577220381
11.5,40.144046651051525
126,42.01721577220381
72.5,40.144046651051525
19,42.01721577220381
7,42.01721577220381
27,42.01721577220381
1,42.01721577220381
0,0.6145238095238102
0,3.552713678800501e-16
0,3.552713678800501e-16
0,0.6145238095238102
0,3.552713678800501e-16
0,3.552713678800501e-16
0,3.552713678800501e-16
11,54.81180874025125
8.5,25.541667869167874
14.5,25.541667869167874
110.5,25.541667869167874
58,25.541667869167874
14,54.81180874025125
11,25.541667869167874
21.5,25.541667869167874
7,54.81180874025125
22,54.81180874025125
5.5,25.541667869167874
124,54.81180874025125
16.5,25.541667869167874
12.5,25.541667869167874
68,54.81180874025125
3,54.81180874025125
14.5,42.06617410472164
18.5,42.06617410472164
54,54.81180874025125
117,54.81180874025125
25,42.06617410472164
14.5,42.06617410472164
87.5,42.06617410472164
15,54.81180874025125
8,42.06617410472164
15,54.81180874025125
142,54.81180874025125
13,42.06617410472164
51,54.81180874025125
22.5,42.06617410472164
20.5,42.06617410472164
39,26.25595238095238
11,48.80789682539682
7,48.80789682539682
94,48.80789682539682
15,37.01550818140524
47.5,37.01550818140524
309,85.36362755476746
3.5,37.01550818140524
6,85.36362755476746
6.5,37.01550818140524
8,85.36362755476746
57.5,48.99594383031856
115,57.04302882690788
78.5,48.99594383031856
54,57.04302882690788
6.5,48.99594383031856
113,38.694790200008796
81,38.694790200008796
7.5,48.99594383031856
52,38.694790200008796
69,38.694790200008796
40,48.99594383031856
6,38.694790200008796
4.5,48.99594383031856
36,38.694790200008796
13,48.99594383031856
7,38.694790200008796
4,38.694790200008796
11,2.750000000000001
8,6.5
3,6.5
0.5,6.5
2,9.36576373525865
117,10.091258708611651
61.5,9.36576373525865
4,9.36576373525865
6,10.091258708611651
2,9.36576373525865
53,10.091258708611651
8,9.36576373525865
1,9.36576373525865
1,10.091258708611651
0,10.091258708611651
0,9.36576373525865
4,7.989999999999999
0.5,15.5875
11,8.1033333333333335
0,9.36576373525865
14,8.1033333333333335
9,8.1033333333333335
6,8.1033333333333335
47,23.248232323232322
67,23.248232323232322
11,23.248232323232322
13,9.36576373525865
1,9.36576373525865
43,178.56800420813306
29.5,16.111566630870712
4,16.111566630870712
14,16.111566630870712
14,178.56800420813306
5.5,16.111566630870712
52,16.111566630870712
18,178.56800420813306
51,16.111566630870712
21,34.309144558172115
10,34.309144558172115
6,34.309144558172115
28.5,16.111566630870712
3,34.309144558172115
82,16.111566630870712
16,34.309144558172115
3.5,16.111566630870712
29,34.309144558172115
3,16.111566630870712
13,34.309144558172115
84,34.309144558172115
0,34.309144558172115
16,43.43944444444444
8,34.309144558172115
15,34.309144558172115
10,16.111566630870712
105,34.309144558172115
4,34.309144558172115
19.5,16.111566630870712
16,34.309144558172115
19,38.694790200008796
9,38.694790200008796
46,38.694790200008796
33,25.593642099356014
15,38.694790200008796
6,25.593642099356014
9,38.694790200008796
32,31.23640894520521
26,28.278741705694586
163,31.23640894520521
49.5,28.278741705694586
25,31.23640894520521
34.5,28.278741705694586
53,31.23640894520521
19,28.278741705694586
23,28.278741705694586
19,31.23640894520521
15,28.278741705694586
10,28.278741705694586
11,31.23640894520521
15.5,28.278741705694586
11.5,28.278741705694586
4.5,28.278741705694586
6,31.23640894520521
9,31.23640894520521
13,31.23640894520521
0,28.278741705694586
28,28.278741705694586
7,31.23640894520521
36,31.23640894520521
21,28.278741705694586
8,31.23640894520521
9,31.23640894520521
6,31.23640894520521
4.5,28.278741705694586
20,28.278741705694586
57,28.278741705694586
21.5,28.278741705694586
5,28.278741705694586
5,31.23640894520521
16,31.23640894520521
7,31.23640894520521
14.5,28.278741705694586
1.5,44.62850857524126
3,21.25297509115378
24,31.48
3.5,8.968067731523655
3.5,8.968067731523655
9,15.377586911282734
29,15.377586911282734
8,15.377586911282734
5,8.968067731523655
23,15.377586911282734
356,357.3
4.5,1.6160714285714293
7,5.5600000000000005
2,5.5600000000000005
2,4.70251336898396
1,3.145534918512868
1,3.145534918512868
1,7.7497435897435905
6,3.145534918512868
8,4.70251336898396
5.5,3.145534918512868
0,3.145534918512868
3,1.7145093167926078
0,1.7145093167926078
0,1.7145093167926078
0,1.7145093167926078
1,2.806907599119506
0,2.806907599119506
0,2.806907599119506
2,1.6266851414287185
41,12.952499999999997
3.5,14.319995903219588
14,14.319995903219588
22,14.319995903219588
45,12.010830303541303
32,12.010830303541303
1,14.319995903219588
11,25.732142857142854
1,14.319995903219588
2,14.319995903219588
1,14.319995903219588
44,12.010830303541303
1,12.010830303541303
6.5,14.319995903219588
3,14.319995903219588
19.5,14.319995903219588
4.5,14.1161093438725
5,16.95577306680248
15.5,14.1161093438725
13,16.95577306680248
7,14.1161093438725
8,16.95577306680248
6.5,14.1161093438725
12,16.95577306680248
19,16.95577306680248
1.5,14.1161093438725
36,38.19467532467532
54,38.19467532467532
34.5,25.596996753246753
2,6.345260540929667
28,8.303968431705368
3,8.303968431705368
3,8.303968431705368
2,6.345260540929667
1,6.345260540929667
4,8.303968431705368
2,6.345260540929667
10,8.303968431705368
94,8.303968431705368
55,6.345260540929667
2,8.303968431705368
24,3.8051622901951943
6,8.303968431705368
1,3.8051622901951943
4,3.8051622901951943
6,8.303968431705368
0,3.8051622901951943
2,6.564123376623376
0.5,2.2461439540851367
26,8.557619047619049
0,16.427777777777777
8,18.131313046430694
6,18.131313046430694
13,18.131313046430694
1.5,12.229801476927378
40,18.131313046430694
7,18.131313046430694
6.5,12.229801476927378
6,12.229801476927378
5,12.229801476927378
3,12.229801476927378
17,18.131313046430694
7,18.131313046430694
1,21.09753807595913
0.5,8.24
6,21.09753807595913
4,8.24
1.5,8.24
4,21.09753807595913
3.5,8.759691558441556
29,21.09753807595913
4,21.09753807595913
3,15.931626984126988
1.5,7.579464285714286
7,15.931626984126988
2,15.931626984126988
1.5,7.579464285714286
6.5,2.155000000000001
1,2.155000000000001
3,5.775858585858588
2,2.155000000000001
4,5.775858585858588
4,5.775858585858588
1.5,2.155000000000001
3,1.7852696078431443
0,0.5537094849594905
0,4.825174710910008
2,1.7852696078431443
1,2.806907599119506
3,17.166862745098037
0,0.7569642857142899
0,4.355398767898771
3.5,2.806907599119506
10,4.355398767898771
4.5,2.885367063492068
4.5,2.885367063492068
2,2.885367063492068
12,4.607670940170943
8,2.885367063492068
7,2.74896497035817
19,2.74896497035817
5,2.5782924428512795
2.5,2.5782924428512795
1,2.5782924428512795
4,2.5782924428512795
7,9.350710955710955
8,6.634206349206354
1.5,2.2461439540851367
0.5,2.2461439540851367
6,12.574242424242424
6,2.2461439540851367
15,2.2461439540851367
1.5,2.2461439540851367
1.5,9.280950616412579
14,2.9520471922560083
6,2.9520471922560083
0.5,9.280950616412579
3,9.280950616412579
5,2.9520471922560083
2,2.9520471922560083
2.5,9.280950616412579
3,3.454761904761905
0,3.454761904761905
0,9.280950616412579
0,0.20482960117686524
0,0.20482960117686524
0,0.20482960117686524
2,0.5551273073331927
2,0.5551273073331927
1,0.5551273073331927
6,15.961616161616167
0,0.19442714148597168
0,0.19442714148597168
0,0.19442714148597168
1,0.4369047619047624
1,1.0618722943722965
5,10.324248143163024
2.5,18.844637966232874
0.5,18.844637966232874
8,10.324248143163024
6.5,3.6693993506493543
28,10.324248143163024
10,3.6693993506493543
6.5,44.62850857524126
2.5,44.62850857524126
2.5,44.62850857524126
3,10.129953556748701
2,44.62850857524126
30,10.324248143163024
13.5,18.844637966232874
34.5,18.844637966232874
45,10.324248143163024
14,10.324248143163024
1.5,18.844637966232874
1,18.844637966232874
0,18.844637966232874
9.5,3.6693993506493543
9.5,2.68345289324047
4,12.37016164627336
1,12.37016164627336
1,2.68345289324047
18,12.37016164627336
6,2.68345289324047
0.5,2.68345289324047
17,12.37016164627336
2.5,2.68345289324047
4,2.68345289324047
0.5,2.68345289324047
6,12.37016164627336
2,12.37016164627336
2,2.68345289324047
1.5,2.68345289324047
0.5,2.68345289324047
2,12.37016164627336
3,12.37016164627336
6,12.37016164627336
1,4.741993978243994
1,4.741993978243994
0.5,4.741993978243994
4,7.367867291844282
2,4.741993978243994
10,7.367867291844282
6,7.367867291844282
1,4.741993978243994
20,7.367867291844282
3,4.741993978243994
93,6.597499999999999
14,6.597499999999999
7,6.597499999999999
3.5,21.311489684228818
10,6.597499999999999
1,2.7371428571428575
13,2.7371428571428575
10,2.7371428571428575
0,2.7371428571428575
0.5,28.77041666666667
1,28.77041666666667
2,1.0000000000000007
2,1.2497619047619053
0,1.2497619047619053
0.5,1.2497619047619053
2,14.48695740005347
2,15.01145472281342
18,15.01145472281342
16,14.48695740005347
3,15.01145472281342
5,15.01145472281342
17,15.01145472281342
41,15.01145472281342
38,15.01145472281342
11,15.01145472281342
34,14.48695740005347
6.5,14.48695740005347
12,15.01145472281342
12,14.48695740005347
1,9.966666666666667
1,0.12843434343434978
1,0.12843434343434978
4,2.9999067599067617
1,2.9999067599067617
5,18.847380952380952
1,3.7866666666666675
0,1.4210854715202005e-15
0,0.7615916603102054
0,0.7615916603102054
2,0.1677841533354531
1,0.1677841533354531
0,0.1677841533354531
8,2.0422222222222244
1,2.789630503661882
3,2.789630503661882
3,2.789630503661882
0,0.06000000000000085
0,0.06000000000000085
0,2.9011124620060853
0,0.5586704961705109
1,0.5586704961705109
0,0.5586704961705109
3,0.5586704961705109
0,0.5586704961705109
0,0.5586704961705109
2,0.5586704961705109
9.5,2.5869444444444465
4,9.2097113190415
3.5,2.5869444444444465
2,9.2097113190415
1,9.2097113190415
3,9.2097113190415
3,9.2097113190415
2,9.2097113190415
6,9.782876863633446
2.5,9.782876863633446
21,13.727687809266758
6.5,9.782876863633446
0,13.727687809266758
2.5,9.782876863633446
3,1.027841320444273
3,1.027841320444273
0,1.027841320444273
4,3.1200089126559782
1,3.1200089126559782
6,3.1200089126559782
5,3.1200089126559782
0.5,0.4166666666666682
1,1.284404761904763
0.5,0.9542857142857155
3,0.9542857142857155
2,0.29127539127540025
0,0.29127539127540025
0.5,0.3819047619047627
0,0.3819047619047627
0.5,0.1033333333333342
0.5,0.1033333333333342
0,0.15928571428571486
4,1.0357142857142865
0,0.7435714285714304
