stop_id,stop_name,day,total_usage,num_routes,earliest,latest,num_arrivals,arrival_diff,stop_type
4386,SW Park Way & Wynwood,0,0.0,1,420,1020,4,150.0,Bus Station
4379,SW Park Way & Huntington,0,0.0,1,420,1020,4,150.0,Bus Station
4376,SW Park Way & Hicrest,0,0.0,1,420,1020,4,150.0,Bus Station
4370,SW Park Way & Cedar Hills Blvd,0,0.0,1,420,1020,4,150.0,Bus Station
4381,SW Park Way & Parkwood,0,0.0,1,420,1020,4,150.0,Bus Station
4366,10200 Block SW Park Way,0,0.0,1,420,1020,4,150.0,Bus Station
9625,Sunset Transit Center,0,96.0,1,300,1320,24,42.5,Bus Station
9625,Sunset Transit Center,1,86.5,1,360,1320,22,43.63636363636363,Bus Station
10761,SW Cedar Hills & Celeste,0,3.0,1,300,1320,24,42.5,Bus Station
10761,SW Cedar Hills & Celeste,1,2.0,1,360,1320,22,43.63636363636363,Bus Station
9158,NW Cedar Hills & Leahy,0,1.0,1,300,1320,24,42.5,Bus Station
9158,NW Cedar Hills & Leahy,1,1.0,1,360,1320,22,43.63636363636363,Bus Station
1199,NW Cornell & 113th,0,4.0,1,300,1320,24,42.5,Bus Station
1199,NW Cornell & 113th,1,2.5,1,360,1320,22,43.63636363636363,Bus Station
13586,NW Cornell & 118th,0,2.0,1,300,1320,24,42.5,Bus Station
13586,NW Cornell & 118th,1,2.0,1,360,1320,22,43.63636363636363,Bus Station
1201,NW Cornell & 119th,0,1.0,1,300,1320,24,42.5,Bus Station
1201,NW Cornell & 119th,1,1.5,1,360,1320,22,43.63636363636363,Bus Station
1203,NW Cornell & 123rd,0,1.0,1,300,1320,24,42.5,Bus Station
1203,NW Cornell & 123rd,1,1.0,1,360,1320,22,43.63636363636363,Bus Station
4086,NW Murray & Science Park Dr,0,25.0,1,300,1320,24,42.5,Bus Station
4086,NW Murray & Science Park Dr,1,19.0,1,360,1320,22,43.63636363636363,Bus Station
4080,NW Murray & Milburn,0,4.0,1,300,1320,24,42.5,Bus Station
4080,NW Murray & Milburn,1,2.0,1,360,1320,22,43.63636363636363,Bus Station
4078,SW Murray & Linda,0,2.0,1,300,1320,24,42.5,Bus Station
4078,SW Murray & Linda,1,2.0,1,360,1320,22,43.63636363636363,Bus Station
4067,SW Murray & Butner,0,11.0,1,300,1320,24,42.5,Bus Station
4067,SW Murray & Butner,1,4.0,1,360,1320,22,43.63636363636363,Bus Station
4091,SW Murray & Walker,0,21.0,1,300,1320,24,42.5,Bus Station
4091,SW Murray & Walker,1,12.5,1,360,1320,22,43.63636363636363,Bus Station
10133,SW Murray & Nike,0,3.0,1,300,1320,24,42.5,Bus Station
10133,SW Murray & Nike,1,0.5,1,360,1320,22,43.63636363636363,Bus Station
3056,Jenkins & Bardeen,0,2.0,1,300,1320,24,42.5,Bus Station
3056,Jenkins & Bardeen,1,0.5,1,360,1320,22,43.63636363636363,Bus Station
3064,SW Jenkins & Karl Braun,0,5.0,1,300,1320,24,42.5,Bus Station
3064,SW Jenkins & Karl Braun,1,4.0,1,360,1320,22,43.63636363636363,Bus Station
3069,SW Jenkins & Ecole,0,8.0,1,300,1320,24,42.5,Bus Station
3069,SW Jenkins & Ecole,1,4.5,1,360,1320,22,43.63636363636363,Bus Station
3067,SW Jenkins & Hocken,0,8.0,1,300,1320,24,42.5,Bus Station
3067,SW Jenkins & Hocken,1,5.5,1,360,1320,22,43.63636363636363,Bus Station
11852,SW Hocken & Cedar Hills Xing Entrance,0,18.0,1,300,1320,24,42.5,Bus Station
11852,SW Hocken & Cedar Hills Xing Entrance,1,17.0,1,360,1320,22,43.63636363636363,Bus Station
9462,SW Hocken & Millikan,0,5.0,1,300,1320,24,42.5,Bus Station
9462,SW Hocken & Millikan,1,4.5,1,360,1320,22,43.63636363636363,Bus Station
9463,13500 Block SW Millikan,0,3.0,1,300,1320,24,42.5,Bus Station
9463,13500 Block SW Millikan,1,3.0,1,360,1320,22,43.63636363636363,Bus Station
9464,13900 Block SW Millikan,0,1.0,1,300,1320,24,42.5,Bus Station
9464,13900 Block SW Millikan,1,1.0,1,360,1320,22,43.63636363636363,Bus Station
9958,Millikan Way MAX Station/Park and Ride,0,107.0,1,300,1320,24,42.5,MAX Station
9958,Millikan Way MAX Station/Park and Ride,1,70.5,1,360,1320,22,43.63636363636363,MAX Station
4057,3600 Block SW Murray,0,7.0,1,300,1320,24,42.5,Bus Station
4057,3600 Block SW Murray,1,4.0,1,360,1320,22,43.63636363636363,Bus Station
8316,SW Murray & Saturn,0,2.0,1,300,1320,24,42.5,Bus Station
8316,SW Murray & Saturn,1,2.5,1,360,1320,22,43.63636363636363,Bus Station
4088,SW Murray & Tualatin Valley Hwy,0,23.0,1,300,1320,24,42.5,Bus Station
4088,SW Murray & Tualatin Valley Hwy,1,15.0,1,360,1320,22,43.63636363636363,Bus Station
4068,SW Murray & Farmington,0,37.0,1,300,1320,24,42.5,Bus Station
4068,SW Murray & Farmington,1,27.5,1,360,1320,22,43.63636363636363,Bus Station
4062,5300 Block SW Murray,0,7.0,1,300,1320,24,42.5,Bus Station
4062,5300 Block SW Murray,1,4.5,1,360,1320,22,43.63636363636363,Bus Station
4064,SW Murray & Bonnie Brae,0,1.0,1,300,1320,24,42.5,Bus Station
4064,SW Murray & Bonnie Brae,1,1.0,1,360,1320,22,43.63636363636363,Bus Station
8604,SW Murray & Allen,0,39.0,2,300,1320,58,17.586206896551722,Bus Station
8604,SW Murray & Allen,1,32.5,2,360,1320,38,25.263157894736842,Bus Station
8605,SW Murray & Davis,0,2.0,2,300,1320,58,17.586206896551722,Bus Station
8605,SW Murray & Davis,1,1.5,2,360,1320,38,25.263157894736842,Bus Station
8606,SW Murray & Kilchis,0,2.0,2,300,1320,58,17.586206896551722,Bus Station
8606,SW Murray & Kilchis,1,0.0,2,360,1320,38,25.263157894736842,Bus Station
9323,SW Murray & Barlow,0,3.0,2,300,1320,58,17.586206896551722,Bus Station
9323,SW Murray & Barlow,1,1.5,2,360,1320,38,25.263157894736842,Bus Station
8607,SW Murray & Hart,0,10.0,1,300,1320,24,42.5,Bus Station
8607,SW Murray & Hart,1,5.5,1,360,1320,22,43.63636363636363,Bus Station
8636,SW Murray & Hargis,0,0.0,1,300,1320,24,42.5,Bus Station
8636,SW Murray & Hargis,1,0.0,1,360,1320,22,43.63636363636363,Bus Station
8608,SW Murray & Sexton Mtn Dr,0,1.0,1,300,1320,24,42.5,Bus Station
8608,SW Murray & Sexton Mtn Dr,1,1.5,1,360,1320,22,43.63636363636363,Bus Station
8609,SW Murray & Maverick Ter,0,6.0,1,300,1380,24,45.0,Bus Station
8609,SW Murray & Maverick Ter,1,6.0,1,360,1320,22,43.63636363636363,Bus Station
8610,SW Murray & Beard,0,7.0,1,300,1380,24,45.0,Bus Station
8610,SW Murray & Beard,1,4.5,1,360,1320,22,43.63636363636363,Bus Station
8611,SW Murray & Weir Rd,0,3.0,1,300,1380,24,45.0,Bus Station
8611,SW Murray & Weir Rd,1,2.0,1,360,1320,22,43.63636363636363,Bus Station
8612,SW Murray & Osprey Dr,0,11.0,1,300,1380,24,45.0,Bus Station
8612,SW Murray & Osprey Dr,1,8.0,1,360,1380,22,46.36363636363637,Bus Station
8613,SW Murray & Teal Blvd,0,18.0,1,300,1380,24,45.0,Bus Station
8613,SW Murray & Teal Blvd,1,13.5,1,360,1380,22,46.36363636363637,Bus Station
8618,SW Scholls Ferry & Murray,0,29.0,1,300,1380,24,45.0,Bus Station
8618,SW Scholls Ferry & Murray,1,19.5,1,360,1380,22,46.36363636363637,Bus Station
8665,SW Scholls Ferry & Davies,0,8.0,1,360,1380,24,42.5,Bus Station
8665,SW Scholls Ferry & Davies,1,4.5,1,360,1380,22,46.36363636363637,Bus Station
8614,SW Scholls Ferry & 135th,0,11.0,1,360,1380,24,42.5,Bus Station
8614,SW Scholls Ferry & 135th,1,7.5,1,360,1380,22,46.36363636363637,Bus Station
8615,SW Scholls Ferry & 130th,0,4.0,1,360,1380,24,42.5,Bus Station
8615,SW Scholls Ferry & 130th,1,1.0,1,360,1380,22,46.36363636363637,Bus Station
8616,SW Scholls Ferry & North Dakota,0,15.0,1,360,1380,24,42.5,Bus Station
8616,SW Scholls Ferry & North Dakota,1,8.5,1,360,1380,22,46.36363636363637,Bus Station
8619,SW Scholls Ferry & Boones Bend Dr,0,19.0,2,300,1320,24,42.5,Bus Station
8619,SW Scholls Ferry & Boones Bend Dr,1,15.0,2,360,1320,22,43.63636363636363,Bus Station
8620,SW Scholls Ferry & 125th,0,45.0,2,300,1320,24,42.5,Bus Station
8620,SW Scholls Ferry & 125th,1,23.0,2,360,1320,22,43.63636363636363,Bus Station
8621,SW Scholls Ferry & 130th,0,4.0,2,300,1320,24,42.5,Bus Station
8621,SW Scholls Ferry & 130th,1,3.0,2,360,1320,22,43.63636363636363,Bus Station
8622,SW Scholls Ferry & 135th,0,13.0,2,300,1320,24,42.5,Bus Station
8622,SW Scholls Ferry & 135th,1,12.5,2,360,1320,22,43.63636363636363,Bus Station
8673,SW Scholls Ferry & Davies,0,10.0,2,300,1320,24,42.5,Bus Station
8673,SW Scholls Ferry & Davies,1,7.5,2,360,1320,22,43.63636363636363,Bus Station
11521,SW Scholls Ferry & Murray,0,47.0,2,300,1320,24,42.5,Bus Station
11521,SW Scholls Ferry & Murray,1,32.0,2,360,1320,22,43.63636363636363,Bus Station
8625,SW Murray & Teal Blvd,0,16.0,2,300,1320,24,42.5,Bus Station
8625,SW Murray & Teal Blvd,1,9.5,2,360,1320,22,43.63636363636363,Bus Station
8626,SW Murray & Osprey Dr,0,34.0,2,300,1320,24,42.5,Bus Station
8626,SW Murray & Osprey Dr,1,27.0,2,360,1320,22,43.63636363636363,Bus Station
8627,SW Murray & Weir Rd,0,6.0,2,300,1320,24,42.5,Bus Station
8627,SW Murray & Weir Rd,1,3.5,2,360,1320,22,43.63636363636363,Bus Station
9324,SW Murray & Brockman,0,13.0,2,300,1320,24,42.5,Bus Station
9324,SW Murray & Brockman,1,8.0,2,360,1320,22,43.63636363636363,Bus Station
8629,SW Murray & Maverick Ter,0,11.0,2,300,1320,24,42.5,Bus Station
8629,SW Murray & Maverick Ter,1,8.5,2,360,1320,22,43.63636363636363,Bus Station
8630,SW Murray & Sexton Mtn Dr,0,4.0,2,300,1320,24,42.5,Bus Station
8630,SW Murray & Sexton Mtn Dr,1,2.5,2,360,1320,22,43.63636363636363,Bus Station
8631,SW Murray & Hargis,0,1.0,2,300,1320,24,42.5,Bus Station
8631,SW Murray & Hargis,1,0.5,2,360,1320,22,43.63636363636363,Bus Station
8632,SW Murray & Hart,0,11.0,3,300,1320,59,17.28813559322034,Bus Station
8632,SW Murray & Hart,1,7.5,3,360,1320,38,25.263157894736842,Bus Station
8633,SW Murray & Barlow,0,7.0,3,300,1320,59,17.28813559322034,Bus Station
8633,SW Murray & Barlow,1,4.0,3,360,1320,38,25.263157894736842,Bus Station
8634,SW Murray & 22nd,0,4.0,3,300,1320,59,17.28813559322034,Bus Station
8634,SW Murray & 22nd,1,1.0,3,360,1320,38,25.263157894736842,Bus Station
8635,SW Murray & Allen,0,33.0,3,300,1320,59,17.28813559322034,Bus Station
8635,SW Murray & Allen,1,21.5,3,360,1320,38,25.263157894736842,Bus Station
4065,SW Murray & Bonnie Brae,0,9.0,2,300,1320,24,42.5,Bus Station
4065,SW Murray & Bonnie Brae,1,7.5,2,360,1320,22,43.63636363636363,Bus Station
4095,SW Murray & 6th,0,10.0,2,300,1320,24,42.5,Bus Station
4095,SW Murray & 6th,1,6.0,2,360,1320,22,43.63636363636363,Bus Station
4069,SW Murray & Farmington,0,18.0,2,300,1320,24,42.5,Bus Station
4069,SW Murray & Farmington,1,9.0,2,360,1320,22,43.63636363636363,Bus Station
4087,SW Murray & Tualatin Valley Hwy,0,7.0,2,300,1320,24,42.5,Bus Station
4087,SW Murray & Tualatin Valley Hwy,1,2.5,2,360,1320,22,43.63636363636363,Bus Station
4060,3900 Block SW Murray,0,3.0,2,300,1320,24,42.5,Bus Station
4060,3900 Block SW Murray,1,2.0,2,360,1320,22,43.63636363636363,Bus Station
10599,SW Murray & Millikan Way,0,1.0,2,300,1320,24,42.5,Bus Station
10599,SW Murray & Millikan Way,1,0.5,2,360,1320,22,43.63636363636363,Bus Station
9465,14100 Block SW Millikan,0,0.0,3,60,1320,25,50.4,Bus Station
9465,14100 Block SW Millikan,1,0.0,2,360,1320,22,43.63636363636363,Bus Station
9957,Millikan Way MAX Station/Park and Ride,0,34.0,1,300,1260,23,41.73913043478261,MAX Station
9957,Millikan Way MAX Station/Park and Ride,1,23.5,1,360,1260,21,42.857142857142854,MAX Station
9466,13900 Block SW Millikan,0,1.0,1,300,1260,23,41.73913043478261,Bus Station
9466,13900 Block SW Millikan,1,0.5,1,360,1260,21,42.857142857142854,Bus Station
3892,13500 Block SW Millikan,0,5.0,1,300,1260,23,41.73913043478261,Bus Station
3892,13500 Block SW Millikan,1,2.5,1,360,1260,21,42.857142857142854,Bus Station
11851,SW Hocken & Cedar Hills Xing Entrance,0,10.0,1,300,1260,23,41.73913043478261,Bus Station
11851,SW Hocken & Cedar Hills Xing Entrance,1,9.5,1,360,1260,21,42.857142857142854,Bus Station
13325,2800 Block SW Hocken,0,3.0,1,300,1260,23,41.73913043478261,Bus Station
13325,2800 Block SW Hocken,1,2.5,1,420,1260,21,40.0,Bus Station
3062,SW Jenkins & Ecole,0,3.0,1,300,1320,23,44.34782608695652,Bus Station
3062,SW Jenkins & Ecole,1,1.5,1,420,1260,21,40.0,Bus Station
3063,SW Jenkins & Briggs,0,1.0,1,300,1320,23,44.34782608695652,Bus Station
3063,SW Jenkins & Briggs,1,0.5,1,420,1260,21,40.0,Bus Station
8443,SW Jenkins & Meridian,0,1.0,1,300,1320,23,44.34782608695652,Bus Station
8443,SW Jenkins & Meridian,1,1.5,1,420,1260,21,40.0,Bus Station
13640,SW Jenkins & Murray,0,1.0,1,300,1320,23,44.34782608695652,Bus Station
13640,SW Jenkins & Murray,1,0.0,1,420,1260,21,40.0,Bus Station
10132,SW Murray & Nike,0,3.0,1,300,1320,23,44.34782608695652,Bus Station
10132,SW Murray & Nike,1,0.5,1,420,1260,21,40.0,Bus Station
4090,SW Murray & Walker,0,15.0,1,300,1320,23,44.34782608695652,Bus Station
4090,SW Murray & Walker,1,7.5,1,420,1320,21,42.857142857142854,Bus Station
4066,SW Murray & Butner,0,7.0,1,300,1320,23,44.34782608695652,Bus Station
4066,SW Murray & Butner,1,3.5,1,420,1320,21,42.857142857142854,Bus Station
4077,SW Murray & Linda,0,6.0,1,300,1320,23,44.34782608695652,Bus Station
4077,SW Murray & Linda,1,0.5,1,420,1320,21,42.857142857142854,Bus Station
9623,SW Murray & NW Milburn,0,1.0,1,300,1320,23,44.34782608695652,Bus Station
9623,SW Murray & NW Milburn,1,0.0,1,420,1320,21,42.857142857142854,Bus Station
4085,NW Murray & Science Park Dr,0,2.0,1,300,1320,23,44.34782608695652,Bus Station
4085,NW Murray & Science Park Dr,1,1.0,1,420,1320,21,42.857142857142854,Bus Station
1160,12200 Block NW Cornell,0,2.0,1,300,1320,23,44.34782608695652,Bus Station
1160,12200 Block NW Cornell,1,0.5,1,420,1320,21,42.857142857142854,Bus Station
1200,NW Cornell & 119th,0,4.0,1,300,1320,23,44.34782608695652,Bus Station
1200,NW Cornell & 119th,1,1.5,1,420,1320,21,42.857142857142854,Bus Station
13465,NW Cornell & 118th,0,2.0,1,300,1320,23,44.34782608695652,Bus Station
13465,NW Cornell & 118th,1,0.5,1,420,1320,21,42.857142857142854,Bus Station
1196,NW Cornell & Cedar Hills Blvd,0,2.0,1,300,1320,23,44.34782608695652,Bus Station
1196,NW Cornell & Cedar Hills Blvd,1,1.0,1,420,1320,21,42.857142857142854,Bus Station
10152,NW Cedar Hills & Leahy,0,0.0,1,300,1320,23,44.34782608695652,Bus Station
10152,NW Cedar Hills & Leahy,1,0.0,1,420,1320,21,42.857142857142854,Bus Station
10749,SW Cedar Hills & Celeste,0,1.0,1,300,1320,23,44.34782608695652,Bus Station
10749,SW Cedar Hills & Celeste,1,0.5,1,420,1320,21,42.857142857142854,Bus Station
7807,SW 6th & Yamhill,0,21.0,1,540,1020,9,53.333333333333336,Bus Station
7807,SW 6th & Yamhill,1,20.0,1,540,1020,9,53.333333333333336,Bus Station
4343,SW Park Pl & Green,0,0.0,1,540,1020,9,53.333333333333336,Bus Station
4343,SW Park Pl & Green,1,0.0,1,540,1020,9,53.333333333333336,Bus Station
4346,SW Park Pl & Lewis & Clark,0,0.0,1,540,1020,9,53.333333333333336,Bus Station
4346,SW Park Pl & Lewis & Clark,1,0.0,1,540,1020,9,53.333333333333336,Bus Station
4351,SW Rose Garden Way & Wright,0,1.0,1,540,1020,9,53.333333333333336,Bus Station
4351,SW Rose Garden Way & Wright,1,2.0,1,540,1020,9,53.333333333333336,Bus Station
11151,SW Rose Garden Way & Sherwood,0,19.0,1,600,1080,9,53.333333333333336,Bus Station
11151,SW Rose Garden Way & Sherwood,1,31.0,1,600,1080,9,53.333333333333336,Bus Station
10299,MAX Station/Oregon Zoo,0,1.0,2,60,60,2,0.0,MAX Station
3291,SW Knights & Kingston,0,0.0,1,420,480,2,30.0,Bus Station
1624,4000 Block SW Fairview (Arboretum),0,0.0,1,420,480,2,30.0,Bus Station
1636,2900 Block SW Fairview,0,1.0,1,480,480,2,0.0,Bus Station
1627,SW Fairview & Bennington,0,3.0,1,480,480,2,0.0,Bus Station
1629,SW Fairview & Cascade,0,3.0,1,480,480,2,0.0,Bus Station
1633,SW Fairview & Kingston,0,1.0,1,480,540,2,30.0,Bus Station
3279,SW Kingston & Tichner,0,2.0,1,480,1080,11,54.54545454545455,Bus Station
3279,SW Kingston & Tichner,1,1.0,1,600,1080,9,53.333333333333336,Bus Station
10589,SW Park Pl & Wright,0,1.0,1,480,1080,11,54.54545454545455,Bus Station
10589,SW Park Pl & Wright,1,2.0,1,600,1080,9,53.333333333333336,Bus Station
6177,SW Sacajawea & Sherwood,0,1.0,1,480,1080,11,54.54545454545455,Bus Station
6177,SW Sacajawea & Sherwood,1,1.5,1,600,1080,9,53.333333333333336,Bus Station
4341,SW Park Pl & Douglas,0,1.0,1,480,1080,11,54.54545454545455,Bus Station
4341,SW Park Pl & Douglas,1,0.5,1,600,1080,9,53.333333333333336,Bus Station
4350,SW Park Pl & Vista,0,4.0,1,480,1080,11,54.54545454545455,Bus Station
4350,SW Park Pl & Vista,1,2.5,1,600,1080,9,53.333333333333336,Bus Station
4345,SW Park Pl & King Ave,0,1.0,1,480,1080,11,54.54545454545455,Bus Station
4345,SW Park Pl & King Ave,1,0.0,1,600,1080,9,53.333333333333336,Bus Station
5016,SW Salmon & 16th,0,1.0,1,480,1080,11,54.54545454545455,Bus Station
5016,SW Salmon & 16th,1,0.0,1,600,1080,9,53.333333333333336,Bus Station
5009,SW Salmon & 10th,0,0.0,1,480,1080,11,54.54545454545455,Bus Station
5009,SW Salmon & 10th,1,0.0,1,600,1080,9,53.333333333333336,Bus Station
12899,Merlo Rd/SW 158th MAX Stn Turnaround,0,100.0,1,300,1320,18,56.666666666666664,MAX Station
12899,Merlo Rd/SW 158th MAX Stn Turnaround,1,38.5,1,540,1020,9,53.333333333333336,MAX Station
8234,SW 158th & Jenkins,0,1.0,1,300,1320,18,56.666666666666664,Bus Station
8234,SW 158th & Jenkins,1,1.0,1,540,1020,9,53.333333333333336,Bus Station
6830,SW 158th & Jay,0,1.0,1,300,1320,18,56.666666666666664,Bus Station
6830,SW 158th & Jay,1,0.0,1,540,1020,9,53.333333333333336,Bus Station
8232,SW 158th & W Baseline,0,6.0,1,300,1320,18,56.666666666666664,Bus Station
8232,SW 158th & W Baseline,1,1.5,1,540,1020,9,53.333333333333336,Bus Station
13202,SW 158th & Greystone Ct,0,2.0,1,300,1320,18,56.666666666666664,Bus Station
13202,SW 158th & Greystone Ct,1,0.0,1,540,1020,9,53.333333333333336,Bus Station
6832,SW 158th & Walker,0,2.0,1,300,1320,18,56.666666666666664,Bus Station
6832,SW 158th & Walker,1,1.0,1,540,1020,9,53.333333333333336,Bus Station
8233,NW 158th & Schendel,0,10.0,1,300,1320,18,56.666666666666664,Bus Station
8233,NW 158th & Schendel,1,6.0,1,540,1020,9,53.333333333333336,Bus Station
8475,NW 158th & Blueridge,0,2.0,1,300,1320,18,56.666666666666664,Bus Station
8475,NW 158th & Blueridge,1,0.5,1,540,1020,9,53.333333333333336,Bus Station
6828,NW 158th & Greenbrier Pkwy,0,2.0,1,300,1320,18,56.666666666666664,Bus Station
6828,NW 158th & Greenbrier Pkwy,1,0.5,1,540,1020,9,53.333333333333336,Bus Station
10084,NW Bethany & Cornell,0,15.0,1,300,1320,18,56.666666666666664,Bus Station
10084,NW Bethany & Cornell,1,6.0,1,540,1020,9,53.333333333333336,Bus Station
10085,NW Bethany & Bronson,0,3.0,1,300,1320,18,56.666666666666664,Bus Station
10085,NW Bethany & Bronson,1,0.5,1,540,1020,9,53.333333333333336,Bus Station
10086,NW Bethany & Oak Hills Dr,0,1.0,1,300,1320,18,56.666666666666664,Bus Station
10086,NW Bethany & Oak Hills Dr,1,1.0,1,540,1020,9,53.333333333333336,Bus Station
10087,NW Bethany & Telshire Terrace,0,0.0,1,300,1320,18,56.666666666666664,Bus Station
10087,NW Bethany & Telshire Terrace,1,0.5,1,540,1020,9,53.333333333333336,Bus Station
10088,NW Bethany & Ridgetop Lane,0,0.0,1,300,1320,18,56.666666666666664,Bus Station
10088,NW Bethany & Ridgetop Lane,1,0.0,1,540,1020,9,53.333333333333336,Bus Station
10089,NW Bethany & West Union,0,2.0,1,300,1320,18,56.666666666666664,Bus Station
10089,NW Bethany & West Union,1,0.5,1,540,1020,9,53.333333333333336,Bus Station
10090,NW Bethany & Saint Andrews,0,0.0,1,300,1320,18,56.666666666666664,Bus Station
10090,NW Bethany & Saint Andrews,1,0.0,1,540,1020,9,53.333333333333336,Bus Station
10091,NW Bethany & Mitchell,0,0.0,1,300,1320,18,56.666666666666664,Bus Station
10091,NW Bethany & Mitchell,1,0.0,1,540,1020,9,53.333333333333336,Bus Station
10092,4700 Block NW Bethany,0,6.0,1,300,1320,18,56.666666666666664,Bus Station
10092,4700 Block NW Bethany,1,1.0,1,540,1020,9,53.333333333333336,Bus Station
10108,4700 Block NW Bethany,0,16.0,1,300,1320,18,56.666666666666664,Bus Station
10108,4700 Block NW Bethany,1,9.5,1,540,1020,9,53.333333333333336,Bus Station
10109,NW Bethany & Claremont Dr,0,3.0,1,300,1320,18,56.666666666666664,Bus Station
10109,NW Bethany & Claremont Dr,1,2.5,1,540,1020,9,53.333333333333336,Bus Station
10110,NW Bethany & Saint Andrews,0,1.0,1,300,1320,18,56.666666666666664,Bus Station
10110,NW Bethany & Saint Andrews,1,1.0,1,540,1020,9,53.333333333333336,Bus Station
10111,NW Bethany & West Union,0,7.0,1,300,1320,18,56.666666666666664,Bus Station
10111,NW Bethany & West Union,1,3.0,1,540,1020,9,53.333333333333336,Bus Station
10112,NW Bethany & Ridgetop Lane,0,0.0,1,300,1320,18,56.666666666666664,Bus Station
10112,NW Bethany & Ridgetop Lane,1,0.0,1,540,1020,9,53.333333333333336,Bus Station
10113,NW Bethany & Telshire Dr,0,0.0,1,300,1320,18,56.666666666666664,Bus Station
10113,NW Bethany & Telshire Dr,1,0.0,1,540,1020,9,53.333333333333336,Bus Station
10114,NW Bethany & Oak Hills Dr,0,3.0,1,300,1320,18,56.666666666666664,Bus Station
10114,NW Bethany & Oak Hills Dr,1,1.0,1,540,1020,9,53.333333333333336,Bus Station
8779,NW Bethany & Bronson,0,6.0,1,300,1320,18,56.666666666666664,Bus Station
8779,NW Bethany & Bronson,1,2.0,1,540,1020,9,53.333333333333336,Bus Station
10115,NW Bethany & Cornell,0,7.0,1,300,1320,18,56.666666666666664,Bus Station
10115,NW Bethany & Cornell,1,3.5,1,540,1020,9,53.333333333333336,Bus Station
13205,NW Cornell & 158th,0,2.0,1,300,1320,18,56.666666666666664,Bus Station
13205,NW Cornell & 158th,1,1.0,1,540,1020,9,53.333333333333336,Bus Station
6829,NW 158th & Greenbrier Pkwy,0,7.0,1,300,1320,18,56.666666666666664,Bus Station
6829,NW 158th & Greenbrier Pkwy,1,3.0,1,540,1020,9,53.333333333333336,Bus Station
8474,NW 158th & Blueridge,0,6.0,1,300,1320,18,56.666666666666664,Bus Station
8474,NW 158th & Blueridge,1,1.0,1,540,1020,9,53.333333333333336,Bus Station
8230,NW 158th & Schendel,0,15.0,1,300,1320,18,56.666666666666664,Bus Station
8230,NW 158th & Schendel,1,9.0,1,540,1020,9,53.333333333333336,Bus Station
6833,SW 158th & Walker,0,1.0,1,300,1320,18,56.666666666666664,Bus Station
6833,SW 158th & Walker,1,1.0,1,540,1020,9,53.333333333333336,Bus Station
8231,158th & Baseline,0,4.0,1,300,1320,18,56.666666666666664,Bus Station
8231,158th & Baseline,1,1.5,1,540,1020,9,53.333333333333336,Bus Station
9252,SW 158th & Jenkins,0,0.0,1,300,1320,18,56.666666666666664,Bus Station
9252,SW 158th & Jenkins,1,0.0,1,540,1020,9,53.333333333333336,Bus Station
6871,SE 17th & Lava,0,5.0,1,300,1320,46,22.17391304347826,Bus Station
6871,SE 17th & Lava,1,2.0,1,480,1140,32,20.625,Bus Station
6901,SE 17th & Waverly,0,6.0,1,300,1320,46,22.17391304347826,Bus Station
6901,SE 17th & Waverly,1,1.5,1,480,1140,32,20.625,Bus Station
6885,SE 17th & Ochoco St,0,24.0,1,300,1320,46,22.17391304347826,Bus Station
6885,SE 17th & Ochoco St,1,21.0,1,480,1140,32,20.625,Bus Station
6853,SE 17th & Marion,0,23.0,1,300,1320,46,22.17391304347826,Bus Station
6853,SE 17th & Marion,1,7.5,1,480,1140,32,20.625,Bus Station
6860,SE 17th & Harney,0,22.0,1,300,1320,46,22.17391304347826,Bus Station
6860,SE 17th & Harney,1,5.5,1,480,1140,32,20.625,Bus Station
6897,SE 17th & Tenino,0,40.0,1,300,1320,46,22.17391304347826,Bus Station
6897,SE 17th & Tenino,1,22.0,1,480,1140,32,20.625,Bus Station
10302,SE 17th & Spokane,0,60.0,1,300,1320,46,22.17391304347826,Bus Station
10302,SE 17th & Spokane,1,27.5,1,480,1140,32,20.625,Bus Station
14415,SE Milwaukie & Lexington,0,20.0,1,300,1320,46,22.17391304347826,Bus Station
14415,SE Milwaukie & Lexington,1,10.0,1,480,1140,32,20.625,Bus Station
14222,SE Milwaukie & Rex St,0,34.0,1,300,1320,46,22.17391304347826,Bus Station
14222,SE Milwaukie & Rex St,1,11.0,1,480,1140,32,20.625,Bus Station
14477,SE 21st & Powell,0,71.0,1,300,1320,46,22.17391304347826,Bus Station
14477,SE 21st & Powell,1,20.5,1,480,1140,32,20.625,Bus Station
3301,SE Ladd & Division,0,52.0,1,300,1320,46,22.17391304347826,Bus Station
3301,SE Ladd & Division,1,31.0,1,480,1140,32,20.625,Bus Station
3307,SE Ladd & Lavender,0,5.0,1,300,1320,46,22.17391304347826,Bus Station
3307,SE Ladd & Lavender,1,2.0,1,480,1140,32,20.625,Bus Station
3305,SE Ladd & Ladd Circle,0,15.0,1,300,1320,46,22.17391304347826,Bus Station
3305,SE Ladd & Ladd Circle,1,7.0,1,480,1140,32,20.625,Bus Station
3310,SE Ladd & Palm,0,8.0,1,300,1320,46,22.17391304347826,Bus Station
3310,SE Ladd & Palm,1,3.0,1,480,1140,32,20.625,Bus Station
3303,SE Ladd & Hawthorne,0,19.0,1,300,1320,46,22.17391304347826,Bus Station
3303,SE Ladd & Hawthorne,1,10.0,1,480,1140,32,20.625,Bus Station
6585,SE 12th & Madison,0,49.0,1,300,1320,46,22.17391304347826,Bus Station
